txId1,txId2,label
4573386,43352038,0
15251360,224312878,0
1913117,232380270,1
226684123,144475569,1
240410576,241496522,1
75603987,232064964,1
339056884,339056867,1
232906850,188487133,1
8927229,8929070,1
42699055,335282368,0
155266079,225923752,1
312889844,312889842,1
234873391,314894350,0
339075630,339754239,1
246043458,290092398,0
175110125,246030821,0
13332160,46448878,0
194950107,246180563,1
7825099,42733095,1
43479838,244635761,0
21776812,310464201,0
68380460,68392890,0
98486557,98493205,1
244299415,245351274,1
224763634,225253292,1
15244375,279074332,1
64843871,179059020,1
224210605,225711361,1
94065931,94648557,1
94017560,94137548,1
224980488,235065683,0
257775913,312502746,1
234633847,246061042,0
68443051,94526118,0
2240973,190479011,0
89192357,100653403,0
226629453,181769456,1
43468680,225309470,0
339647039,340079058,1
76858179,245734805,1
94139615,279784089,0
244684618,244798312,1
234565137,140318845,1
224765161,224765164,1
140525150,224757776,1
47947321,191120347,1
96396676,94113134,1
16056982,68815165,0
339576495,339576494,1
118271384,134624045,1
121312395,312818668,0
27534410,234615456,1
245761790,309960201,0
230333964,230457868,1
230340264,43560505,1
94458740,94459686,1
191173482,245428143,0
190949526,238490081,0
43434169,243780843,0
43063787,43063793,1
225924515,225924497,1
8991646,232448791,0
16027454,49186045,1
35199600,7987141,1
9001456,9001445,1
53204171,2886947,1
47905520,244661641,0
42701752,339734179,0
245146107,312919601,0
224702213,224702219,1
230525359,230548650,0
175094933,175802699,1
71230987,116958075,1
94721291,232698850,0
245426405,247325136,1
24971334,105937447,0
189806254,40923230,1
94119282,137066739,0
224984676,245771879,0
245465090,245471733,1
175120774,175559610,1
339920216,346215675,0
11073718,86646686,1
234248795,234636472,1
25650442,174791859,0
42670300,43151700,1
43131814,234681495,0
100706124,223883031,0
94522478,179647372,0
230590944,339496514,0
165598447,339055906,0
219936984,310529345,0
224195291,339073744,0
98774354,98773918,1
75954436,76865409,0
230095967,339069807,0
96358555,98620778,0
94343022,346466096,0
129963515,230336239,0
68530505,86841224,0
96543842,225903153,0
96281893,189310400,0
225058443,191941087,1
312895062,314804388,1
68391345,41427382,1
15841409,15841416,1
94156515,94156521,1
94377704,121877577,0
224991815,224991818,1
13122103,21618719,0
1416324,86875675,0
94316251,245157297,0
339118475,149425809,1
234639766,310513731,0
146041474,225369615,1
18413413,28034780,1
76187284,94190113,1
178919372,223914829,0
42999512,94422199,0
175143452,179084697,1
43115940,184950376,0
2889415,9207307,0
279034801,86838847,1
14475092,10816482,1
10346912,230602259,0
178321240,243778701,0
3097782,22837907,1
94308529,225903982,0
232673920,233599191,1
43393420,43388675,1
3878606,232438397,1
224189372,225926285,1
238397625,238336689,1
87796986,180780181,1
15119996,43397277,1
34618305,230594114,0
224698912,232072340,0
68380770,68452703,1
13615479,81389320,1
235443943,245224595,0
94066104,94613643,1
200067701,241500066,0
15022155,312198440,0
224204957,49305303,1
238192753,245690355,1
43397208,230451708,0
244617185,244617223,1
223952050,245201354,0
172656788,245427920,0
223960317,225369621,0
43185296,43388675,1
1176536,94653571,0
232037097,230531148,1
15490178,15490193,1
175496073,175496397,1
229634330,246152474,1
230465378,234599184,0
224690860,232348838,0
339555849,133702991,1
3539403,87751268,1
43457831,234396594,0
191172817,244652747,0
68594385,42643406,1
87767939,339061070,0
121540360,225907680,0
310122449,256864112,1
230528714,346398473,0
175500526,175775926,1
225025894,32135771,1
16252279,16252285,1
339095158,339502544,1
86788784,245867233,0
250216051,339101910,0
339496526,339120938,1
279027153,279187194,1
230539740,246088015,0
175466671,175548663,1
310085881,310495036,1
234180507,30811863,1
230530279,245723634,0
68466424,68466564,1
244796042,244796058,1
310059245,310059213,1
226549213,226589268,1
310441261,310440914,1
223978969,225018922,0
174775728,224230757,0
86809749,312506285,0
137839422,239240425,0
226599427,256747386,0
175511755,190828962,0
130750067,6734168,1
230428210,5215501,1
339057949,339568317,1
68464735,94660091,0
49853065,68456796,1
1805109,61510460,0
310147037,310688449,1
94324736,96566250,0
87764374,94218504,0
309965760,310150575,1
244725334,339066817,0
241510758,310520089,0
240343072,242430198,1
120897012,246345246,0
58074217,86735812,1
224655697,225906834,1
121850706,208425734,0
234247851,234247854,1
190454440,312363233,0
234213723,245682715,0
42979605,245239453,0
43495695,232392104,0
179084639,242496242,0
94166509,94732351,1
43076328,43076444,1
232004062,230425275,1
225286326,225286322,1
223941615,182155828,1
239237756,399972831,0
43135149,43455640,1
279454757,86932043,1
42642610,42642605,1
245428528,245427800,1
20183539,230519287,1
39451221,339066908,0
43065539,121655226,0
15129648,15982925,0
68391018,94308090,0
46986971,226362691,0
248900594,346383636,0
98652540,94682526,1
8960793,120824793,0
230649652,230550407,1
294332671,346418945,1
312504680,99879079,1
58664206,339113029,0
94209049,244614936,0
250227318,346398470,0
20306273,234016633,1
96380845,243783682,0
16741015,43356072,1
43492863,121711468,0
16202628,43000195,0
230859209,232453639,1
94493633,94664429,1
223963435,225329902,1
226463513,234593687,0
174757390,40803716,1
121553596,179107366,0
339107441,339107442,1
41113432,180319275,0
42733214,190932585,0
175141023,175151890,1
279038740,157208766,1
94556093,105805115,0
226675650,134526722,1
87871746,190409233,0
35769212,42968083,1
98735587,225861902,0
94332314,244294570,0
230390073,245753830,0
310108260,314846561,1
339112103,339112739,1
3169617,72880074,1
346100191,399972831,1
1393275,87927338,1
3876462,94146362,0
86752800,86752783,1
234846159,339058669,0
14853245,340080552,0
96405593,339099980,0
231994165,13327496,1
245790838,246349247,1
15498391,313156241,0
94309095,94309257,1
225906837,346097543,0
224207901,339732443,0
42625059,234691892,0
94020253,248102037,0
134733222,175512292,0
152492980,66745015,1
94193352,94192801,1
43347443,230524941,0
3730830,310514961,0
191452079,191455504,1
179127729,399879637,0
43622004,86849913,0
86817126,230543275,0
43470933,43470941,1
3874463,2717498,1
140886387,50972407,1
244631626,245662300,1
191451679,191598922,1
235291272,399971151,0
191114909,225275435,0
68608084,49419393,1
42998935,225333650,0
230752278,312504654,0
245764724,282767947,0
3878694,245747493,0
43401219,43415011,1
191442257,339644403,0
43347440,43347443,1
96543535,98612819,1
99221975,339107385,0
175430997,232431850,0
226606065,234836371,0
16926633,245343869,0
244720114,245251864,1
224732645,309936344,0
230351738,230457202,1
244303998,245479561,1
118272517,339077128,0
87938549,190046732,0
232661965,232354183,1
94010383,121260412,0
13964143,61024587,1
8992447,179111380,0
15984077,68466575,0
98751911,121458015,0
94387434,245774843,0
399955687,348929911,1
339054655,339054649,1
30917317,310409721,0
12530262,114746109,0
224186331,224715283,1
2566132,42972863,0
121583849,191391115,1
231174733,230537139,1
245202289,203606068,1
86825261,2220007,1
245288434,169081758,1
6015770,87726436,1
175795048,310517387,0
134526720,225371776,1
199752630,238279001,0
190317841,310074807,0
75600733,234711172,0
339094218,339094217,1
224702139,309951364,0
399686383,397932501,1
2240973,94584191,0
15248870,279932335,0
4573385,15051839,0
175565256,175782189,1
68607789,68705820,1
121492604,88643544,1
79400048,230651381,0
244306658,246140564,1
86860738,88136728,1
94420132,175475239,0
142084574,339086050,0
224979979,339157678,0
89273,230447404,1
230646172,245296943,0
226681642,226703245,1
224679430,225282808,1
206144605,75601049,1
94657190,190450311,0
179221839,245774071,0
4588943,94653821,1
230418123,232949014,1
15832175,223953355,0
15427790,339094210,0
94609074,94648557,1
3764407,12730986,0
43113818,43479841,1
234435611,234435612,1
212346815,245287083,0
94336908,179024321,0
8981426,230339493,0
192096769,232448372,0
234565883,234565871,1
94469591,34891616,1
191659259,224205999,0
38180030,43479841,0
175556728,179032642,1
244688594,245269742,1
8992882,8992878,1
245170659,245718768,0
234248538,234248773,1
27312262,234155209,0
145380141,226666693,0
28118793,339496208,0
346170874,347550863,1
36627226,245316224,0
43059018,43059022,1
121603949,312126129,0
15983009,16129749,1
175155864,241566118,0
226620538,226620543,1
42656944,42656993,1
71089563,94532544,0
230543355,230547581,1
129634831,234247001,0
94017566,94025787,1
244374348,244374355,1
43007279,43007271,1
94173465,94456810,1
190827605,98851364,1
224305371,224305460,1
100763222,340076565,1
191482458,339099305,0
94444088,98643475,1
225289065,243778596,0
234177314,234587435,1
190832110,190832053,1
225676220,130932227,1
49756303,244714455,0
190419581,339516448,0
175092936,58266849,1
191385983,190015685,1
86740881,179024279,0
1838651,174028854,1
232422638,232422961,1
216894816,232448385,0
94213435,246056023,0
48104737,339107613,0
245143093,245418633,1
3386635,230448737,1
3402009,17984836,0
68702648,68799814,1
11295550,68612752,0
97334057,105763224,0
140525150,346161554,0
195531984,245278255,1
33580631,87352344,0
16250907,238213231,0
40387951,96280544,1
60367827,86593753,0
31112308,22837954,1
244299412,245922352,1
191414985,312901944,0
28622393,94010143,0
244623391,244623393,1
5978995,245334133,0
163014236,225661753,1
246407436,246407441,1
43492902,78261993,0
94187168,94318979,1
234711177,235482686,1
42997681,179096610,0
76864769,129311346,0
94660578,339732608,0
230400883,6144428,1
230531160,2881274,1
68464362,244659802,0
174762259,44367861,1
39769086,225909565,0
191660763,230530227,0
68707485,68707489,1
72916883,225715274,0
94371685,94392581,1
224767071,226443465,0
224196591,224196255,1
2607435,2209356,1
339059821,339267487,1
184436442,245424373,1
245407537,245407540,1
47111517,202717139,0
87817308,107068491,0
89273,230391875,1
15004121,191482458,0
78528179,399702243,1
9006258,239510841,0
163408169,339106490,1
30457211,339106009,0
224976377,232054853,0
13354973,310433240,0
268349135,288657528,1
121655459,224736439,0
9005281,87833528,0
179075436,179077009,1
3907871,230530291,1
68458820,68458826,1
232348123,234574798,0
16127817,16127825,1
225303470,225687048,1
225291326,244661364,0
66972328,37749114,1
35217705,279207686,0
312894465,234212447,1
11956774,234252377,1
241566100,241566105,1
244615773,279207366,0
245492227,245984078,1
339111439,339111437,1
224212000,224211750,1
71979909,339643789,0
244741201,244741548,1
190064834,39139515,1
245228771,245791493,1
213826314,307318715,0
339106004,100653386,1
173847426,45505080,1
15298871,21849726,0
225340244,225340238,1
245777042,281044260,0
86777716,64149085,1
94300195,94316529,1
225371776,203802443,1
42767869,175091525,0
26304651,86594809,0
42999685,65419829,1
75598438,76866369,1
68531832,245649748,0
225371824,225371795,1
241499193,238264403,1
225712962,225711361,1
234354942,113048587,1
224765683,310475824,0
28260618,232367893,1
42976495,310059177,0
50286678,191107478,0
137323997,225703422,1
64913486,339120961,0
205497187,230422101,0
171500321,230459109,0
87646784,1409303,1
22837926,202175842,0
232006644,52414174,1
42959046,64524669,0
94029257,306747810,0
230555592,231184466,1
35435115,339969765,0
313113630,339153234,0
225309889,245431995,0
62731546,94211399,0
245280159,245280416,1
175511707,179084440,1
224707040,224722743,1
234769723,399843012,0
230339212,230348187,1
190434551,258581289,0
235848832,234349537,1
43506291,235097011,0
225711381,230521238,0
225289111,225289110,1
245231225,185936524,1
339924832,339175232,1
105473980,224211655,0
272078099,279971379,0
86659772,279208156,1
8959824,245269763,0
245656507,238190648,1
232012571,232012574,1
310509955,304721209,1
21692756,100260172,0
37019626,48055211,0
346386361,346400545,0
16134388,94382859,0
232440030,232471961,1
314245246,339107583,1
14746154,15414479,1
268894177,348671689,1
94583710,94753850,1
310431233,312709942,1
15488881,121463090,0
179024686,179113098,1
232052547,232438397,1
310064783,314833118,1
86712471,310408242,0
42675024,190086104,0
94198459,225287785,0
230405614,245157843,0
3912534,230527759,1
230415432,244756712,0
36092564,213023776,0
230455562,27867469,1
48057926,225924018,0
87836501,121457180,1
175091633,339096991,0
43471823,230395049,0
224979725,245476596,0
55750810,230417050,0
179004699,245718403,0
43055163,43055168,1
241511810,240790216,1
246970594,239911416,1
232673952,233599181,1
21621998,279450344,0
143443883,224700704,0
10496554,224991826,0
43022847,135058916,0
94031557,232658525,0
230523212,230523207,1
223983856,225689142,1
94580352,230349398,0
230444458,232034293,1
68450365,191382319,0
188170682,234857472,0
99228276,399673636,0
93996478,94137548,1
43349601,68814630,0
225103667,309946149,0
179182208,390042628,0
399842926,346381306,1
14961520,43194295,0
15838321,244797253,0
42992030,42992036,1
6812101,171966371,1
13354974,93995092,0
88505630,175233393,0
232354197,230451735,1
93989842,94119712,1
184703182,231573972,1
43065106,223930496,0
197532518,224755395,1
62036876,58933309,1
86850152,86860738,1
220861566,340074854,1
89273,230446354,1
3907270,76865989,1
42983098,68626691,0
8851061,8851466,1
68458665,191394860,0
213317337,234191478,0
8937836,11127482,0
86583073,94400716,0
94074566,94515391,1
245267711,314889305,0
75607037,32103978,1
86860223,226671852,0
273139658,354693449,0
4002253,238583395,0
27917878,3901537,1
339734184,339734190,1
37348459,68705820,1
203609146,346216939,0
8858996,279991671,1
399673632,399673541,1
312112743,278938354,1
42631802,339101005,0
87336464,224967095,0
16112662,309984097,0
12164551,234155245,0
20113639,43383445,1
312496943,312496946,1
10398168,6852119,1
92578835,230412044,0
245831247,245831232,1
244739614,244740435,1
232456339,232456258,1
8964208,175490475,0
232899512,234379760,0
22837930,22838007,1
245172765,245223172,1
43106804,133676094,0
21996910,226668100,0
98750967,94832991,1
234640206,234642413,1
14356977,244714805,0
3234247,5392905,1
53964387,234589580,0
230336113,230457906,1
94193697,191453248,0
246403720,203607394,1
94153939,94153940,1
8963752,8963205,1
92083566,245717500,0
105541791,191653136,0
245212530,245214121,1
94385993,94855379,1
226684923,244688592,0
226382019,339103860,0
234714487,245424763,0
224750971,245407748,0
94384892,94385125,1
234858305,234796248,1
245430353,245430349,1
15217858,15217871,1
191380593,191380605,1
10080225,109283192,1
245369891,245288922,1
279187865,279187194,1
2823289,31010020,0
245661638,279539907,0
190829539,232374637,0
339057558,339265345,1
114845417,115104491,1
15745449,339094218,0
86788784,86788714,1
87215839,358143012,0
41427383,38109819,1
86754917,234199839,0
179028813,114746006,1
232000573,232903605,1
174776721,245789139,0
14948833,15237048,1
42632805,68713141,1
94371221,94526849,1
232000584,245186433,0
94059571,94195905,1
27347402,245361533,1
86809748,27564530,1
310511484,310511258,1
121849563,244373438,0
27766815,175092946,0
94671573,183842793,0
42733818,190948200,0
42982668,35768194,1
121506673,71699765,1
309945548,309945545,1
121492596,121492599,1
48060755,234891829,1
179059042,191785855,0
175544953,179084440,1
191414990,224207589,0
5542799,190024864,0
87763180,132923888,0
68463400,68463403,1
223877809,225694295,1
15218516,15218523,1
2240554,22837784,1
15189384,42969059,0
245269238,245269243,1
224194151,399883278,0
232419651,339099040,0
89273,102585871,1
43458745,174779234,0
246105123,250222702,0
43474164,234383410,0
68466203,225071102,0
4327130,86925916,1
8994400,8994396,1
39398520,43049823,0
230532768,28145238,1
340080574,170711181,1
235480722,235480724,1
99210789,223978977,0
252658074,252658065,1
20096836,94016210,0
179146977,179162413,1
400919350,346118648,1
86867317,8869249,1
245377920,245255424,1
94155395,94155455,1
246417052,246417371,1
68461515,68617058,1
272740185,314254613,1
110338385,339261294,1
94063029,272979281,0
92544515,234347742,0
66822430,175429577,1
37232650,37232678,1
3584693,234554569,1
312114617,310064558,1
230336266,230593332,1
68459972,234890872,0
241509735,244623031,1
115483973,246056752,0
40421229,42689040,1
245157849,246188243,1
86643313,239168247,0
94494010,131972172,0
57508662,230452758,0
191414990,191416022,1
245775389,245775392,1
43003092,314804685,0
19037056,121644247,0
175054457,175422889,1
225289427,225289113,1
130301428,225055156,1
310681616,312074267,1
242491945,238616179,1
13071720,310128442,0
230659118,230658142,1
94304102,230449505,0
232346069,244681169,0
244327984,245360614,1
43495053,6512173,1
224700612,224700704,1
245766233,245766498,1
24384502,42717195,1
161857467,310489586,0
16040718,94360878,0
245775810,245776261,1
88490091,241565333,0
55349030,309950459,0
223876379,224211629,1
190955243,193043693,1
241514677,241545689,1
565334,43475591,1
234890837,234890841,1
1603210,235065240,0
87906965,234227446,0
175548782,175553279,1
230694847,232420335,1
68699738,121654916,0
43005276,279051855,0
401342036,399955686,1
87692703,224305479,0
125452519,106070007,1
94154127,94591039,1
121476425,121654821,1
94016339,244699718,0
43434946,87927717,0
225687045,225325257,1
66974446,241565710,0
113745772,135408138,0
98725759,175768369,0
310411978,339120991,0
43143619,43143958,1
230594536,246177297,0
224758275,225660749,0
230658177,230658142,1
15837863,15837873,1
31570179,191131516,0
87046355,245433288,0
51447644,86821351,0
234388491,1603210,1
68707954,190829768,1
310434147,310468688,1
201889832,230530380,0
279407710,87027994,1
235415677,234559576,1
294460108,205969019,1
190047406,190450310,1
68461465,232907628,0
244721166,244733605,1
6870813,86912548,1
96348735,217195869,0
565334,43351971,1
15219745,15220421,1
310492205,339087537,0
41226883,37918351,1
339068158,100653413,1
42754749,253951489,0
339646277,339646275,1
279958712,27532006,1
175045223,175802699,1
238196395,241566340,1
244318312,245256534,1
16754007,83552554,0
50489640,29569229,1
15884397,15884090,1
175083921,339099684,0
15453278,190076968,0
86637823,2852832,1
241522672,399692340,0
121484155,346173957,0
106070047,339966843,0
188089753,241494291,0
87823646,230547944,1
39020694,68466159,1
309991467,259315354,1
121855168,234346292,0
179339320,346369825,0
310114739,310442900,1
339089337,110338385,1
16717603,16994631,1
241514670,245750753,0
233997266,241565320,0
175494049,180443057,1
21543164,15845550,1
244623400,240780633,1
19920674,98609657,0
15840111,86794116,0
234180491,310072778,0
91691888,94653823,0
234572436,245430586,0
121260412,242505640,0
28297225,232402715,1
68383502,48552813,1
234680928,234681333,1
14933794,339564051,0
230401741,240769101,0
224263849,223422362,1
179008409,179053283,1
244738146,244766336,1
310049647,310074271,1
93567214,121855456,1
191604066,230458597,0
224195586,226403385,1
171641481,346395431,0
87757627,94553523,0
180932857,339262486,0
10816484,234346294,0
94291438,94386702,1
399729658,346441190,1
241500755,246972468,0
244751668,244758643,1
8991348,93993973,0
6831439,245150971,1
175783842,339069754,0
230465387,234435673,0
8996360,244716253,0
224635244,225859042,1
204870987,245355036,1
175517488,175559620,1
16991039,134221165,0
39729605,94485284,1
98605520,205167883,0
151844114,182144437,1
94668687,96552843,0
94207564,94675199,1
175555948,179032256,1
94043095,399975491,0
42993900,235291280,0
190427047,199519680,0
121318754,121424220,0
244353288,244773491,1
39484301,279971379,1
7711435,230334819,0
37232621,234901289,0
15882152,310440136,0
14535486,42977048,1
42978501,339060136,0
14063348,99253972,0
27530676,70247442,0
43422326,346100196,0
230867389,232049567,1
63647753,232344790,0
978887,226296458,1
230459333,232448372,1
43470916,245159447,0
40676739,68617103,1
310511489,310511258,1
20964924,43372327,0
152601973,309974683,0
42972848,43056115,0
94057156,191193334,0
190829867,245740451,0
118268237,244313050,0
94124008,279145189,0
11897673,214300528,0
42977055,42977061,1
28901474,38370389,1
121313591,199706994,0
187079,96492584,0
224701806,246046488,0
68802829,245339047,0
35190874,243073262,0
230548940,87823193,1
190043568,190043369,1
226703187,339267551,0
42758608,42758607,1
43456559,86709525,0
245770431,339005179,0
190446579,234554686,0
94494006,160767547,0
223981541,225051106,1
43431623,309940000,0
121712500,190448355,0
7402053,94418838,0
43473541,190912998,0
175046769,346155574,0
224704253,279039450,0
94497674,238652390,0
86579334,279062626,1
15332054,121644307,0
230658159,239237057,0
238264425,240766161,1
33927004,225054754,1
346386371,346386178,1
35767174,94723368,0
179277722,224991916,0
232351007,34984461,1
231995249,245274454,0
312360719,312360355,1
68460512,230411242,0
2203811,22837965,1
43148843,244793941,0
339064369,339171746,1
15948234,245857136,0
234166251,234253931,0
94047184,94610653,1
174778750,309970288,0
67943877,310124583,0
92544564,224767612,0
230390249,201581965,1
231063238,245752992,0
98623018,245696344,0
241494453,245241067,0
234579072,235285359,1
121362601,121363010,1
21535621,230559672,0
991424,89210989,1
179142550,179142557,1
28183629,29230183,1
68613910,243233544,0
4829469,38888826,0
43105812,43388675,1
309990877,309990882,1
86729150,241548897,0
226416370,224209563,1
7897142,279047865,0
94211150,232448783,0
224654466,338947951,0
29059797,234574796,0
235413282,310126505,0
175054266,175420372,1
240788867,339060774,0
6738061,35651812,0
230531149,2881274,1
182136715,93951067,1
52129110,339120352,0
87519473,225295523,0
15827626,46957187,0
94204936,94348441,1
224655184,225687588,1
226437385,234157049,0
94361530,94366669,1
86734957,245673160,0
7329088,121674561,0
7310391,191719828,1
70694206,225286037,0
234197368,234891829,1
43013383,94133294,0
226588780,21999502,1
121504249,279059667,0
175790160,179009406,1
8911997,121656586,1
223934007,232397144,0
230338346,87889721,1
88540250,190007024,0
309927130,312876019,1
21774366,234564951,0
2220008,52669825,0
179076821,179075042,1
309969350,309969355,1
244284219,246112678,0
231193985,230531981,1
224997774,224997777,1
30552445,234832430,1
244300211,245211000,1
174774736,175097717,1
8821341,241494125,0
68458662,68458665,1
43395885,43388675,1
42971753,232447731,0
86805585,86805581,1
134922,1634059,1
244640820,244640825,1
26541560,244663265,1
240883645,245371617,0
191155252,225678360,0
245439799,245439065,1
221083070,235054157,0
6900735,23329748,0
245718134,245718139,1
68443635,68443646,1
121493141,223100540,0
12616860,22966006,1
339089374,339648620,1
86873206,88014101,1
68458716,43093340,1
230659457,244751101,0
43026517,175445785,0
175090285,349731848,0
224218037,224217670,1
234188172,339057135,0
98670812,224712778,0
245241104,203606799,1
245251864,346463336,0
43460043,241531633,0
41120050,234574798,0
34660479,121745176,1
5298340,32477883,0
46472839,309951885,0
312334917,346381953,0
244284117,244688596,1
98648062,243786168,0
223876003,232374638,0
339977701,339649574,1
174780243,232895765,0
52987648,94126459,0
20299752,75605333,0
121469146,17041407,1
86825256,118268482,0
13778818,22837949,1
96274392,312810103,0
245436164,245993942,1
190897836,339054700,0
43007289,43007285,1
15414475,310145838,0
246392322,246392327,1
54649850,244376439,1
312363233,309974678,1
100675791,339069774,1
189996493,189996490,1
232447742,12456270,1
230542768,230543161,1
80052970,340074134,1
244301965,310054129,0
43106122,244646840,0
212711929,339264938,1
229695175,246119026,0
31000107,232037399,0
191105428,224211750,0
71690189,346097728,0
41427368,43050068,0
14713334,230438487,0
230412044,265651359,0
142985972,224972558,0
43001008,43001003,1
245481180,310533186,0
94117948,175428705,0
15215909,125421242,1
126727276,127172334,0
87627542,88303824,1
309967358,312881352,1
193049478,193049834,1
174776296,226673865,0
245207566,245415286,1
94650066,94648557,1
43025701,43391878,1
279169727,209424850,1
35768189,346397612,0
121502527,71677118,1
1386449,55115404,0
16204557,22837784,1
190450307,190450302,1
94096884,96436422,1
89273,230968952,1
232009156,230425996,1
16219660,94607646,0
224714041,246691337,0
245783212,310493425,0
87756162,244722156,0
230658292,346386178,0
94431916,121711747,0
190415013,191106592,1
106990977,224691423,0
68450484,339965243,0
49801029,191467961,1
192078294,191686446,1
141408628,238257310,1
241500401,339067154,0
245499490,245499744,1
175138263,346397936,0
131382671,230345948,0
179004699,179004703,1
71699764,245408011,0
94019152,94222237,1
2512477,10779682,1
43505573,399841341,0
94023292,94137548,1
175083921,175476722,1
234559970,113788733,1
37728334,42626070,1
175077453,179035287,1
238398788,141408629,1
224247179,140385455,1
35228256,340075012,0
9011269,310457723,0
16240821,16240824,1
121516051,125107934,1
9011269,191202081,0
230456332,87889642,1
46472834,225031748,0
19125523,42675025,0
121540098,121540101,1
58055348,226441556,0
88126516,121480956,0
35932604,68713004,1
25303613,245216307,0
183140871,245256534,0
14988812,23431274,0
34506050,238207104,0
310109920,310443752,1
175066696,179008297,1
738120,312891454,0
39398520,88359298,0
93642036,246043775,1
94186757,94648557,1
39253218,310434132,0
43459633,43470823,0
68608355,230530345,0
129534799,310425652,1
1434324,382649486,0
87603321,232903605,1
179100250,339155796,0
174792174,399682334,0
94406771,99599476,1
34743838,241566376,0
58640306,5197365,1
339648589,339157945,1
97098135,105937451,1
827907,339733850,0
241500355,241500357,1
43013164,43013174,1
279777921,399854817,0
245439836,246041942,1
60633851,245430016,0
3757070,245791493,0
230531171,312206633,0
15988975,175504649,0
21060008,142072425,0
8912834,121655332,1
244315804,244688596,1
279442971,86929270,1
230659441,230658142,1
31112308,225923744,0
86614412,94004107,0
87627422,22838010,1
26157586,42626771,0
223097345,225930851,0
112931944,243781008,0
224717471,232013890,0
94004160,94121099,1
244343691,246377980,1
245471355,246117789,1
94519993,94519988,1
43323604,339156716,0
99228535,115073254,0
80008269,121603853,1
15100260,16153591,1
15067145,121500628,1
245240971,246144599,1
71690534,121458661,1
175481458,339976254,0
44368732,346107394,0
232421440,3753018,1
94208740,230582121,0
3097782,22838010,1
226667559,179112629,1
224245598,241632186,0
94424375,100653410,0
94335691,94768984,1
204494582,3197858,1
245258405,246135738,1
241521421,238206648,1
12987532,175096426,0
13932975,279187194,1
190828961,309932013,0
43480388,86946079,0
232470556,232470553,1
16263438,87948723,0
191569916,191702533,1
175559610,175559620,1
2886994,232675078,0
224965833,225307010,1
68467642,234181912,0
43466802,43467031,1
243781008,261825241,0
224767265,106594365,1
232022460,346406795,0
224695883,246405435,0
179060042,224746180,0
92545226,191774588,0
84866474,313814093,0
202971530,245498466,1
8929881,94113375,0
94445199,98491252,1
179001859,204212663,1
245811295,245811298,1
4947969,4947974,1
4327130,225342373,0
225050054,241552706,0
8960505,244694282,0
94119708,240794750,0
310126079,310126083,1
223876040,224998715,0
87818890,18871615,1
43126455,43126696,1
94700735,246104404,0
230442138,339641854,0
36627234,225686309,0
244315869,245391459,1
399704113,369744477,1
230543012,234381261,0
7977017,224761521,0
245438379,245731998,0
43039299,190832613,0
175494063,224960840,0
234890915,245714324,0
87625006,242495075,0
241565716,246114671,0
279024338,7397974,1
14292571,179115425,1
14948853,16985127,1
15861188,230531166,0
234633563,234857121,1
230351417,312839090,0
11484501,310494445,1
386305503,346414697,1
175463966,179084440,1
121458573,121458576,1
94049022,203608264,0
59826952,245765815,0
43065794,346107880,0
224309666,224312572,1
230621237,21696461,1
174775737,339574614,0
11895535,191417768,0
339175216,339175100,1
43494635,40421304,1
87074678,190413772,0
12176316,3807285,1
23469253,86674385,0
244794763,203607457,1
246142928,310093667,0
118269903,399720575,0
15113470,15116257,1
234170875,234677908,1
240581694,310130846,0
179076583,399668259,0
155303227,68058382,1
225904005,225916320,1
121849676,230530186,0
191454878,241560758,0
90795899,279963489,1
68463447,68463451,1
174787784,234153344,0
230770485,238324149,0
25903313,87768509,0
2713996,150644912,0
339110981,153770021,1
225931572,225931576,1
34618305,43117096,0
230349797,246068090,0
94035621,121730048,0
92549279,190053555,0
235488806,235488808,1
16996322,346153065,0
6883856,121711509,0
10336737,350504710,0
94032879,179059539,0
339153900,339153902,1
19054481,181764984,0
175445772,179120260,1
190416297,310145860,0
51844932,126312082,1
2220002,339154582,0
26805336,241507697,0
100077854,191235238,1
234445402,234472020,1
191427045,191194787,1
224725603,224726314,1
38176441,245195158,0
121657256,310120284,0
232341514,232036724,1
224709487,225905856,1
175769919,343569898,0
43004635,43004406,1
244693936,245248598,1
238519460,241543061,1
230557029,245720843,0
16753577,230612860,1
276498232,317317027,1
244689015,244688989,1
88230617,245216700,0
87755658,87755916,1
735881,310147165,1
47081777,68460298,1
339112262,339112264,1
346110699,346420203,1
31409652,309938882,0
34507329,225289091,0
339107503,339107505,1
339067065,147132548,1
246047499,339964511,0
68380577,42675226,1
238397625,241523998,1
94855379,175490331,0
244759968,245217813,1
246972473,239237720,1
313113583,310723346,1
191754551,223883435,0
3094131,244616745,0
238378954,253611867,0
83031815,107041641,1
96355563,96355573,1
231993121,232339043,1
37947986,68589116,1
36627176,94441915,0
175432166,179084642,1
192099070,191127868,1
346414691,285341869,1
16078193,121520183,0
234151302,234151155,1
122887053,238191066,0
12588306,121744804,1
81330123,244797236,0
98656737,94733954,1
230530295,232467632,1
8848489,9490859,1
94577944,309960187,0
180443058,179059428,1
43955679,175110810,0
242497362,309960201,0
339494457,339120936,1
3907845,179255733,0
223854159,244693936,0
310433237,310433234,1
230331963,232359179,1
22963886,135278341,1
89273,230578991,1
179109185,234149923,0
34559995,43101751,1
94124684,94648557,1
310087876,160111351,1
86545159,232416952,0
8952401,121604129,1
43059699,230331217,0
224681964,230465663,0
16137568,89270817,0
175066589,179084651,1
